timestamp,HRJLevel,HRNLevel,LCLLevel,SRVLevel
3132,0.13,10.344,-0.021,3.242
3133,0.115,10.344,-0.021,3.241
3134,0.099,10.342,-0.02,3.239
3135,0.079,10.341,-0.02,3.239
3136,0.069,10.337,-0.023,3.237
3137,0.052,10.339,-0.025,3.236
3138,0.036,10.337,-0.022,3.236
3139,0.024,10.336,-0.024,3.235
3140,0.013,10.332,-0.023,3.233
3141,0.001,10.333,-0.026,3.233
3142,0.003,10.33,-0.03,3.231
3143,0.003,10.33,-0.031,3.231
3144,0.003,10.329,-0.031,3.23
3145,0.002,10.329,-0.031,3.231
3146,0.002,10.329,-0.031,3.23
3147,0.003,10.325,-0.03,3.231
3148,0.001,10.328,-0.03,3.23
3149,0.0,10.327,-0.03,3.23
3150,0.001,10.327,-0.028,3.23
3151,0.002,10.327,-0.028,3.23
3152,0.002,10.326,-0.028,3.23
3153,0.004,10.329,-0.026,3.231
3154,0.007,10.329,-0.026,3.232
3155,0.007,10.328,-0.024,3.232
3156,0.007,10.33,-0.023,3.233
3157,0.008,10.331,-0.021,3.235
3158,0.009,10.33,-0.02,3.235
3159,0.01,10.329,-0.019,3.235
3160,0.009,10.325,-0.019,3.235
3161,0.01,10.325,-0.018,3.235
3162,0.009,10.325,-0.018,3.236
3163,0.01,10.326,-0.017,3.236
3164,0.012,10.327,-0.016,3.236
3165,0.013,10.329,-0.014,3.236
3166,0.014,10.329,-0.014,3.237
3167,0.015,10.33,-0.013,3.237
3168,0.017,10.332,-0.011,3.239
3169,0.018,10.333,-0.009,3.24
3170,0.02,10.334,-0.009,3.241
3171,0.021,10.335,-0.007,3.241
3172,0.021,10.337,-0.006,3.242
3173,0.023,10.338,-0.006,3.243
3174,0.023,10.339,-0.005,3.243
3175,0.024,10.34,-0.005,3.242
3176,0.024,10.339,-0.004,3.243
3177,0.024,10.339,-0.004,3.243
3178,0.026,10.341,-0.002,3.245
3179,0.027,10.343,-0.001,3.246
3180,0.028,10.343,-0.0,3.248
3181,0.028,10.344,0.0,3.248
3182,0.03,10.347,-0.0,3.248
3183,0.03,10.346,0.001,3.248
3184,0.031,10.347,0.003,3.25
3185,0.031,10.347,0.004,3.25
3186,0.032,10.347,0.004,3.25
3187,0.033,10.348,0.005,3.251
3188,0.034,10.348,0.006,3.252
3189,0.035,10.348,0.006,3.252
3190,0.035,10.349,0.006,3.252
3191,0.034,10.349,0.005,3.252
3192,0.034,10.35,0.006,3.25
3193,0.032,10.349,0.004,3.25
3194,0.032,10.348,0.004,3.25
3195,0.031,10.347,0.002,3.249
3196,0.03,10.346,0.001,3.248
3197,0.029,10.346,0.001,3.246
3198,0.028,10.345,-0.0,3.245
3199,0.027,10.344,-0.001,3.243
3200,0.025,10.343,-0.003,3.242
3201,0.024,10.34,-0.004,3.241
3202,0.023,10.338,-0.006,3.24
3203,0.022,10.338,-0.007,3.239
3204,0.02,10.338,-0.007,3.237
3205,0.02,10.336,-0.009,3.236
3206,0.018,10.334,-0.009,3.235
3207,0.017,10.333,-0.01,3.235
3208,0.017,10.333,-0.011,3.234
3209,0.015,10.332,-0.013,3.232
3210,0.015,10.332,-0.013,3.232
3211,0.015,10.331,-0.013,3.231
3212,0.014,10.33,-0.014,3.231
3213,0.013,10.329,-0.016,3.23
3214,0.011,10.327,-0.015,3.229
3215,0.011,10.327,-0.017,3.228
3216,0.011,10.327,-0.018,3.227
3217,0.01,10.326,-0.018,3.226
3218,0.01,10.324,-0.018,3.227
3219,0.01,10.324,-0.018,3.226
3220,0.011,10.324,-0.019,3.225
3221,0.011,10.324,-0.018,3.226
3222,0.01,10.324,-0.017,3.227
3223,0.011,10.324,-0.018,3.227
3224,0.012,10.325,-0.018,3.227
3225,0.012,10.326,-0.016,3.228
3226,0.013,10.327,-0.016,3.229
3227,0.014,10.328,-0.015,3.23
3228,0.015,10.328,-0.014,3.231
3229,0.017,10.328,-0.013,3.231
3230,0.016,10.329,-0.013,3.231
3231,0.017,10.329,-0.012,3.232
3232,0.019,10.33,-0.011,3.233
3233,0.019,10.332,-0.01,3.235
3234,0.02,10.333,-0.009,3.236
3235,0.017,10.335,-0.008,3.237
3236,0.014,10.336,-0.007,3.239
3237,0.013,10.335,-0.006,3.24
3238,0.013,10.336,-0.006,3.24
3239,0.012,10.337,-0.005,3.241
3240,0.012,10.338,-0.005,3.243
3241,0.011,10.338,-0.005,3.244
3242,0.011,10.339,-0.004,3.245
3243,0.011,10.338,-0.004,3.245
3244,0.01,10.338,-0.005,3.244
3245,0.01,10.338,-0.006,3.245
3246,0.01,10.339,-0.005,3.246
3247,0.014,10.341,-0.006,3.246
3248,0.012,10.339,-0.005,3.246
3249,0.014,10.34,-0.006,3.245
3250,0.015,10.341,-0.006,3.247
3251,0.015,10.34,-0.007,3.245
3252,0.017,10.341,-0.009,3.244
3253,0.015,10.341,-0.01,3.243
3254,0.015,10.339,-0.01,3.241
3255,0.017,10.341,-0.012,3.241
3256,0.017,10.341,-0.014,3.24
3257,0.017,10.336,-0.015,3.24
3258,0.016,10.34,-0.016,3.239
3259,0.015,10.336,-0.019,3.237
3260,0.014,10.335,-0.021,3.237
3261,0.014,10.331,-0.023,3.235
3262,0.013,10.334,-0.023,3.236
3263,0.013,10.332,-0.024,3.233
3264,0.012,10.33,-0.026,3.231
3265,0.011,10.327,-0.027,3.23
3266,0.009,10.326,-0.028,3.228
3267,0.008,10.323,-0.03,3.227
3268,0.022,10.325,-0.032,3.224
3269,0.05,10.32,-0.034,3.223
3270,0.08,10.32,-0.035,3.22
3271,0.105,10.317,-0.035,3.219
3272,0.115,10.314,-0.034,3.219
3273,0.111,10.312,-0.038,3.218
3274,0.099,10.316,-0.041,3.216
3275,0.08,10.313,-0.041,3.215
3276,0.062,10.311,-0.043,3.214
3277,0.047,10.307,-0.044,3.211
3278,0.031,10.307,-0.044,3.21
3279,0.016,10.305,-0.045,3.21
3280,0.004,10.304,-0.047,3.21
3281,-0.009,10.302,-0.048,3.208
3282,-0.008,10.303,-0.049,3.206
3283,-0.008,10.301,-0.05,3.204
3284,-0.009,10.297,-0.048,3.204
3285,-0.011,10.294,-0.05,3.204
3286,-0.012,10.298,-0.056,3.202
3287,-0.013,10.296,-0.059,3.2
3288,-0.015,10.294,-0.059,3.199
3289,-0.016,10.294,-0.06,3.197
3290,-0.018,10.29,-0.062,3.197
3291,-0.017,10.29,-0.061,3.197
3292,-0.018,10.288,-0.062,3.196
3293,-0.019,10.29,-0.062,3.196
3294,-0.019,10.288,-0.061,3.195
3295,-0.019,10.29,-0.061,3.193
3296,-0.019,10.288,-0.061,3.194
3297,-0.019,10.287,-0.06,3.194
3298,-0.019,10.286,-0.059,3.194
3299,-0.018,10.287,-0.058,3.194
3300,-0.017,10.29,-0.057,3.195
3301,-0.016,10.289,-0.056,3.197
3302,-0.016,10.29,-0.056,3.195
3303,-0.015,10.29,-0.055,3.197
3304,-0.015,10.286,-0.054,3.197
3305,-0.015,10.286,-0.054,3.197
3306,-0.014,10.288,-0.053,3.197
3307,-0.012,10.288,-0.051,3.198
3308,-0.011,10.289,-0.05,3.2
3309,-0.009,10.29,-0.048,3.201
3310,-0.008,10.291,-0.048,3.201
3311,-0.007,10.293,-0.047,3.201
3312,-0.006,10.295,-0.046,3.202
3313,-0.005,10.296,-0.045,3.204
3314,-0.004,10.297,-0.043,3.205
3315,-0.003,10.3,-0.042,3.205
3316,-0.002,10.302,-0.041,3.206
3317,0.0,10.304,-0.038,3.209
3318,0.002,10.305,-0.038,3.209
3319,0.002,10.307,-0.038,3.209
3320,0.003,10.308,-0.037,3.21
3321,0.004,10.309,-0.036,3.21
3322,0.003,10.309,-0.036,3.21
3323,0.003,10.309,-0.034,3.21
3324,0.004,10.311,-0.033,3.211
3325,0.005,10.312,-0.033,3.212
3326,0.007,10.314,-0.03,3.215
3327,0.007,10.316,-0.031,3.214
3328,0.008,10.316,-0.03,3.214
3329,0.008,10.317,-0.03,3.214
3330,0.009,10.318,-0.029,3.215
3331,0.01,10.319,-0.028,3.216
3332,0.01,10.319,-0.026,3.215
3333,0.01,10.319,-0.028,3.216
3334,0.01,10.319,-0.027,3.215
3335,0.01,10.32,-0.027,3.216
3336,0.009,10.321,-0.027,3.215
3337,0.009,10.32,-0.028,3.214
3338,0.009,10.32,-0.028,3.214
3339,0.008,10.319,-0.028,3.213
3340,0.007,10.318,-0.029,3.213
3341,0.007,10.317,-0.029,3.212
3342,0.005,10.316,-0.03,3.21
3343,0.004,10.314,-0.031,3.208
3344,0.003,10.313,-0.034,3.207
3345,0.002,10.313,-0.035,3.206
3346,0.002,10.312,-0.035,3.205
3347,0.0,10.311,-0.036,3.204
3348,-0.0,10.309,-0.036,3.203
3349,-0.002,10.308,-0.038,3.201
3350,-0.003,10.308,-0.04,3.201
3351,-0.004,10.308,-0.041,3.198
3352,-0.005,10.307,-0.042,3.198
3353,-0.005,10.307,-0.042,3.198
3354,-0.005,10.307,-0.042,3.197
3355,-0.006,10.307,-0.043,3.197
3356,-0.006,10.307,-0.043,3.197
3357,-0.007,10.308,-0.043,3.197
3358,-0.005,10.307,-0.042,3.197
3359,-0.006,10.307,-0.043,3.197
3360,-0.006,10.307,-0.042,3.196
3361,-0.006,10.308,-0.043,3.196
3362,-0.005,10.308,-0.043,3.195
3363,-0.005,10.308,-0.044,3.196
3364,-0.005,10.308,-0.042,3.196
3365,-0.006,10.308,-0.042,3.196
3366,-0.005,10.309,-0.041,3.197
3367,-0.005,10.309,-0.042,3.197
3368,-0.004,10.309,-0.041,3.197
3369,-0.004,10.31,-0.04,3.198
3370,-0.002,10.311,-0.039,3.2
3371,-0.002,10.311,-0.039,3.2
3372,-0.001,10.313,-0.039,3.2
3373,-0.0,10.313,-0.038,3.201
3374,0.001,10.314,-0.037,3.202
3375,0.002,10.316,-0.036,3.203
3376,0.003,10.317,-0.035,3.205
3377,0.003,10.318,-0.034,3.204
3378,0.002,10.319,-0.034,3.204
3379,-0.002,10.319,-0.034,3.206
3380,-0.005,10.319,-0.034,3.206
3381,-0.005,10.319,-0.034,3.207
3382,-0.006,10.32,-0.033,3.208
3383,-0.007,10.321,-0.032,3.21
3384,-0.008,10.321,-0.031,3.212
3385,-0.008,10.321,-0.031,3.212
3386,-0.008,10.322,-0.032,3.213
3387,-0.007,10.321,-0.031,3.214
3388,-0.009,10.32,-0.032,3.213
3389,-0.009,10.321,-0.033,3.213
3390,-0.009,10.321,-0.033,3.213
3391,-0.01,10.32,-0.035,3.213
3392,-0.01,10.32,-0.036,3.212
3393,-0.012,10.318,-0.038,3.21
3394,-0.013,10.316,-0.039,3.209
3395,-0.012,10.317,-0.04,3.21
3396,-0.011,10.321,-0.04,3.21
3397,-0.012,10.32,-0.04,3.208
3398,-0.013,10.318,-0.042,3.207
3399,-0.011,10.315,-0.043,3.207
3400,-0.009,10.315,-0.045,3.206
3401,-0.011,10.314,-0.047,3.205
3402,-0.011,10.315,-0.048,3.204
3403,-0.012,10.312,-0.052,3.202
3404,-0.013,10.31,-0.054,3.2
3405,-0.014,10.309,-0.057,3.2
3406,-0.015,10.307,-0.059,3.195
3407,-0.018,10.305,-0.062,3.194
3408,-0.02,10.306,-0.064,3.191
3409,-0.019,10.303,-0.066,3.188
3410,-0.02,10.301,-0.068,3.188
3411,-0.021,10.299,-0.07,3.186
3412,-0.021,10.298,-0.061,3.186
3413,-0.022,10.297,-0.062,3.183
3414,-0.024,10.296,-0.064,3.182
3415,-0.026,10.292,-0.065,3.18
3416,-0.029,10.294,-0.071,3.176
3417,-0.03,10.29,-0.075,3.174
3418,-0.029,10.287,-0.075,3.172
3419,-0.018,10.282,-0.077,3.171
3420,-0.013,10.282,-0.078,3.169
3421,-0.022,10.279,-0.08,3.168
3422,-0.035,10.277,-0.084,3.166
3423,-0.039,10.277,-0.087,3.166
3424,-0.042,10.273,-0.088,3.164
3425,-0.044,10.272,-0.088,3.164
3426,-0.043,10.273,-0.09,3.161
3427,-0.043,10.27,-0.092,3.16
3428,-0.044,10.267,-0.093,3.159
3429,-0.043,10.266,-0.089,3.159
3430,-0.045,10.266,-0.088,3.158
3431,-0.046,10.264,-0.087,3.158
3432,-0.046,10.264,-0.089,3.156
3433,-0.047,10.263,-0.088,3.157
3434,-0.047,10.262,-0.089,3.155
3435,-0.048,10.257,-0.089,3.155
3436,-0.049,10.257,-0.09,3.153
3437,-0.05,10.255,-0.089,3.155
3438,-0.05,10.255,-0.089,3.154
3439,-0.049,10.256,-0.088,3.153
3440,-0.05,10.255,-0.088,3.154
3441,-0.047,10.255,-0.086,3.156
3442,-0.047,10.257,-0.085,3.156
3443,-0.046,10.258,-0.083,3.157
3444,-0.044,10.259,-0.081,3.157
3445,-0.045,10.258,-0.079,3.158
3446,-0.044,10.259,-0.078,3.159
3447,-0.041,10.259,-0.077,3.159
3448,-0.04,10.258,-0.075,3.163
3449,-0.039,10.259,-0.073,3.163
3450,-0.037,10.26,-0.071,3.164
3451,-0.036,10.261,-0.07,3.165
3452,-0.036,10.261,-0.069,3.164
3453,-0.035,10.262,-0.069,3.164
3454,-0.036,10.262,-0.069,3.165
3455,-0.036,10.264,-0.068,3.166
3456,-0.033,10.267,-0.065,3.167
3457,-0.032,10.268,-0.064,3.169
3458,-0.029,10.269,-0.063,3.17
3459,-0.029,10.272,-0.061,3.171
3460,-0.026,10.273,-0.058,3.173
3461,-0.024,10.274,-0.056,3.175
3462,-0.022,10.275,-0.054,3.177
3463,-0.02,10.277,-0.052,3.179
3464,-0.019,10.278,-0.051,3.181
3465,-0.017,10.28,-0.048,3.182
3466,-0.015,10.28,-0.048,3.182
3467,-0.015,10.281,-0.047,3.183
3468,-0.016,10.284,-0.046,3.183
3469,-0.015,10.286,-0.045,3.184
3470,-0.012,10.286,-0.042,3.188
3471,-0.01,10.287,-0.04,3.189
3472,-0.007,10.289,-0.037,3.191
3473,-0.007,10.289,-0.038,3.191
3474,-0.007,10.291,-0.037,3.193
3475,-0.004,10.292,-0.033,3.196
3476,-0.002,10.295,-0.034,3.194
3477,-0.004,10.294,-0.034,3.195
3478,-0.004,10.295,-0.033,3.195
3479,-0.004,10.294,-0.034,3.193
3480,-0.006,10.294,-0.036,3.192
3481,-0.008,10.294,-0.036,3.192
3482,-0.005,10.292,-0.034,3.193
3483,-0.007,10.292,-0.037,3.189
3484,-0.008,10.291,-0.038,3.189
3485,-0.008,10.292,-0.037,3.188
3486,-0.011,10.291,-0.04,3.185
3487,-0.014,10.29,-0.041,3.185
3488,-0.014,10.287,-0.041,3.185
3489,-0.013,10.287,-0.044,3.183
3490,-0.015,10.286,-0.044,3.182
3491,-0.015,10.284,-0.046,3.179
3492,-0.018,10.283,-0.045,3.18
3493,-0.018,10.283,-0.047,3.177
3494,-0.018,10.281,-0.048,3.177
3495,-0.018,10.28,-0.049,3.176
3496,-0.019,10.279,-0.05,3.175
3497,-0.022,10.277,-0.051,3.175
3498,-0.022,10.276,-0.052,3.172
3499,-0.024,10.278,-0.054,3.171
3500,-0.025,10.278,-0.054,3.17
3501,-0.026,10.278,-0.055,3.17
3502,-0.028,10.277,-0.057,3.166
3503,-0.029,10.275,-0.058,3.166
3504,-0.029,10.273,-0.057,3.166
3505,-0.029,10.274,-0.058,3.166
3506,-0.03,10.274,-0.058,3.166
3507,-0.029,10.275,-0.057,3.166
3508,-0.028,10.275,-0.057,3.166
3509,-0.025,10.275,-0.053,3.17
3510,-0.023,10.276,-0.052,3.169
3511,-0.022,10.277,-0.052,3.17
3512,-0.022,10.277,-0.051,3.17
3513,-0.022,10.278,-0.052,3.17
3514,-0.023,10.279,-0.051,3.171
3515,-0.021,10.28,-0.051,3.171
3516,-0.022,10.282,-0.05,3.171
3517,-0.02,10.282,-0.049,3.172
3518,-0.02,10.283,-0.049,3.173
3519,-0.019,10.284,-0.048,3.174
3520,-0.018,10.286,-0.046,3.176
3521,-0.015,10.29,-0.044,3.179
3522,-0.014,10.291,-0.042,3.18
3523,-0.017,10.294,-0.04,3.181
3524,-0.02,10.295,-0.039,3.183
3525,-0.02,10.296,-0.039,3.184
3526,-0.021,10.295,-0.039,3.184
3527,-0.022,10.296,-0.039,3.184
3528,-0.024,10.298,-0.04,3.185
3529,-0.023,10.296,-0.04,3.187
3530,-0.024,10.297,-0.04,3.187
3531,-0.025,10.297,-0.04,3.188
3532,-0.025,10.296,-0.041,3.188
3533,-0.027,10.296,-0.043,3.186
3534,-0.028,10.296,-0.045,3.185
3535,-0.027,10.295,-0.046,3.185
3536,-0.029,10.294,-0.046,3.184
3537,-0.028,10.295,-0.046,3.185
3538,-0.029,10.294,-0.046,3.186
3539,-0.028,10.293,-0.049,3.184
3540,-0.029,10.295,-0.05,3.183
3541,-0.028,10.295,-0.05,3.184
3542,-0.028,10.295,-0.05,3.183
3543,-0.027,10.293,-0.051,3.183
3544,-0.026,10.293,-0.053,3.181
3545,-0.028,10.292,-0.055,3.179
3546,-0.027,10.289,-0.055,3.179
3547,-0.027,10.288,-0.056,3.178
3548,-0.029,10.287,-0.059,3.176
3549,-0.03,10.286,-0.061,3.175
3550,-0.031,10.284,-0.063,3.173
3551,-0.033,10.282,-0.067,3.171
3552,-0.034,10.279,-0.069,3.167
3553,-0.036,10.278,-0.071,3.165
3554,-0.036,10.277,-0.074,3.162
3555,-0.038,10.274,-0.076,3.16
3556,-0.04,10.273,-0.078,3.158
3557,-0.042,10.272,-0.082,3.155
3558,-0.044,10.269,-0.083,3.153
3559,-0.046,10.265,-0.086,3.151
3560,-0.049,10.263,-0.09,3.149
3561,-0.048,10.26,-0.091,3.149
3562,-0.051,10.258,-0.095,3.147
3563,-0.053,10.259,-0.097,3.145
3564,-0.055,10.254,-0.099,3.141
3565,-0.057,10.251,-0.101,3.14
3566,-0.06,10.248,-0.105,3.137
3567,-0.062,10.245,-0.11,3.136
3568,-0.064,10.245,-0.112,3.133
3569,-0.065,10.241,-0.114,3.131
3570,-0.067,10.241,-0.115,3.13
3571,-0.068,10.24,-0.117,3.128
3572,-0.068,10.24,-0.119,3.127
3573,-0.07,10.238,-0.117,3.126
3574,-0.072,10.234,-0.116,3.123
3575,-0.073,10.235,-0.118,3.123
3576,-0.073,10.236,-0.117,3.123
3577,-0.075,10.234,-0.117,3.121
3578,-0.074,10.233,-0.117,3.12
3579,-0.074,10.229,-0.118,3.119
3580,-0.076,10.226,-0.119,3.119
3581,-0.076,10.222,-0.118,3.118
3582,-0.076,10.224,-0.117,3.118
3583,-0.076,10.225,-0.116,3.118
3584,-0.076,10.225,-0.115,3.118
3585,-0.076,10.225,-0.114,3.118
3586,-0.076,10.225,-0.114,3.118
3587,-0.076,10.224,-0.113,3.119
3588,-0.077,10.224,-0.112,3.118
3589,-0.076,10.225,-0.111,3.118
3590,-0.074,10.225,-0.11,3.119
3591,-0.073,10.227,-0.108,3.12
3592,-0.073,10.224,-0.107,3.121
3593,-0.072,10.226,-0.105,3.122
3594,-0.071,10.226,-0.104,3.123
3595,-0.068,10.227,-0.101,3.125
3596,-0.066,10.229,-0.098,3.127
3597,-0.064,10.23,-0.096,3.129
3598,-0.064,10.232,-0.095,3.13
3599,-0.062,10.234,-0.093,3.132
3600,-0.061,10.236,-0.091,3.133
3601,-0.058,10.237,-0.09,3.134
3602,-0.057,10.239,-0.088,3.136
3603,-0.055,10.24,-0.086,3.137
3604,-0.053,10.243,-0.084,3.139
3605,-0.052,10.245,-0.082,3.14
3606,-0.05,10.245,-0.081,3.141
3607,-0.049,10.246,-0.08,3.142
3608,-0.048,10.247,-0.079,3.143
3609,-0.047,10.248,-0.076,3.145
3610,-0.045,10.249,-0.075,3.146
3611,-0.044,10.247,-0.073,3.148
3612,-0.042,10.251,-0.071,3.149
3613,-0.041,10.251,-0.071,3.149
3614,-0.04,10.251,-0.071,3.15
3615,-0.041,10.252,-0.071,3.149
3616,-0.039,10.253,-0.07,3.15
3617,-0.039,10.254,-0.07,3.152
3618,-0.04,10.255,-0.07,3.15
3619,-0.039,10.255,-0.069,3.151
3620,-0.038,10.255,-0.068,3.152
3621,-0.038,10.255,-0.067,3.152
3622,-0.037,10.256,-0.068,3.152
3623,-0.038,10.255,-0.067,3.152
3624,-0.037,10.256,-0.067,3.153
3625,-0.038,10.255,-0.068,3.152
3626,-0.037,10.255,-0.067,3.152
3627,-0.038,10.255,-0.068,3.152
3628,-0.039,10.254,-0.069,3.15
3629,-0.04,10.254,-0.07,3.149
3630,-0.041,10.253,-0.071,3.147
3631,-0.044,10.253,-0.073,3.146
3632,-0.044,10.252,-0.074,3.145
3633,-0.044,10.25,-0.074,3.144
3634,-0.044,10.249,-0.074,3.144
3635,-0.047,10.247,-0.076,3.142
3636,-0.048,10.247,-0.076,3.141
3637,-0.048,10.247,-0.076,3.141
3638,-0.047,10.247,-0.077,3.141
3639,-0.048,10.246,-0.077,3.14
3640,-0.048,10.244,-0.077,3.14
3641,-0.051,10.244,-0.078,3.139
3642,-0.051,10.243,-0.08,3.138
3643,-0.052,10.243,-0.08,3.136
3644,-0.052,10.242,-0.082,3.135
3645,-0.053,10.241,-0.082,3.134
3646,-0.053,10.24,-0.081,3.135
3647,-0.052,10.24,-0.081,3.136
3648,-0.052,10.24,-0.081,3.135
3649,-0.051,10.239,-0.081,3.135
3650,-0.052,10.238,-0.082,3.135
3651,-0.052,10.239,-0.081,3.135
3652,-0.052,10.238,-0.081,3.135
3653,-0.052,10.237,-0.081,3.135
3654,-0.052,10.239,-0.08,3.136
3655,-0.05,10.242,-0.078,3.137
3656,-0.048,10.243,-0.077,3.139
3657,-0.047,10.244,-0.075,3.141
3658,-0.046,10.245,-0.073,3.142
3659,-0.044,10.246,-0.072,3.142
3660,-0.045,10.247,-0.072,3.142
3661,-0.044,10.25,-0.072,3.143
3662,-0.043,10.252,-0.071,3.144
3663,-0.042,10.252,-0.069,3.146
3664,-0.038,10.255,-0.066,3.149
3665,-0.036,10.256,-0.064,3.151
3666,-0.035,10.256,-0.062,3.153
3667,-0.036,10.257,-0.062,3.155
3668,-0.037,10.258,-0.06,3.156
3669,-0.037,10.26,-0.058,3.157
3670,-0.034,10.262,-0.057,3.159
3671,-0.032,10.263,-0.056,3.161
3672,-0.03,10.265,-0.054,3.164
3673,-0.033,10.265,-0.054,3.165
3674,-0.035,10.266,-0.055,3.166
3675,-0.035,10.267,-0.053,3.168
3676,-0.036,10.268,-0.053,3.167
3677,-0.037,10.269,-0.056,3.167
3678,-0.038,10.271,-0.057,3.169
3679,-0.037,10.27,-0.056,3.17
3680,-0.037,10.271,-0.056,3.169
3681,-0.038,10.271,-0.058,3.169
3682,-0.039,10.27,-0.057,3.169
3683,-0.037,10.269,-0.058,3.168
3684,-0.037,10.273,-0.058,3.169
3685,-0.035,10.273,-0.057,3.168
3686,-0.033,10.273,-0.059,3.168
3687,-0.033,10.273,-0.06,3.167
3688,-0.032,10.272,-0.06,3.166
3689,-0.032,10.273,-0.061,3.166
3690,-0.032,10.272,-0.063,3.166
3691,-0.033,10.272,-0.065,3.164
3692,-0.035,10.27,-0.067,3.163
3693,-0.036,10.267,-0.068,3.163
3694,-0.037,10.269,-0.069,3.162
3695,-0.039,10.268,-0.074,3.16
3696,-0.039,10.264,-0.075,3.159
